2.191799393479931801e-01 1.550982551689759603e+01 3.683552447462830693e+06
2.293370585894882463e-01 1.514409220733924144e+01 2.973247403448512312e+06
2.400239725047992601e-01 1.479932261777202385e+01 2.386733507841905579e+06
2.512702986885991807e-01 1.448172387642724068e+01 1.907170122381708818e+06
2.630920442626609734e-01 1.420459678106684720e+01 1.529697836188525660e+06
2.755053472010896010e-01 1.396566285766807880e+01 1.238824263737319037e+06
2.885299816326887812e-01 1.372809487468584244e+01 9.949948052093189908e+05
3.021680079731087765e-01 1.352815268627143652e+01 7.950507369671661872e+05
3.164534751812491664e-01 1.333948834836716379e+01 6.405161594491665019e+05
3.313807249912804065e-01 1.317780771433043618e+01 5.146682154239193769e+05
3.469754523671258473e-01 1.302683808391483566e+01 4.146015220602748450e+05
3.632599703754092468e-01 1.289418155996165893e+01 3.345280373214865103e+05
3.802143744243002277e-01 1.276749363300354112e+01 2.691472617187547148e+05
3.979059961752226537e-01 1.265827932557400359e+01 2.172003443166746583e+05
4.162412955653880253e-01 1.255682752989408080e+01 1.758729968325269874e+05
4.353296880601240648e-01 1.246940382372337908e+01 1.417713551020423765e+05
4.551210991239506565e-01 1.238412263625393095e+01 1.148267147465491435e+05
4.756449435231829281e-01 1.231335613451354938e+01 9.283865193765482400e+04
4.968589822217301388e-01 1.224197481135517762e+01 7.528242722576731467e+04
5.187919991649915241e-01 1.218210557376895409e+01 6.116245386240155494e+04
5.414408477799483865e-01 1.212617936290828524e+01 4.960761744156969507e+04
5.647994096234618677e-01 1.207367188561771343e+01 4.031029351896308071e+04
5.888503448916765359e-01 1.202995547174129420e+01 3.279371373446869984e+04
6.152943347343761138e-01 1.198546064686481749e+01 2.640364600569984032e+04
6.446375699299979889e-01 1.194923528524308232e+01 2.105363558183924033e+04
6.769850942108931457e-01 1.192030327762068431e+01 1.643787227632431677e+04
7.123672140803355424e-01 1.189889701952373713e+01 1.297728429774090000e+04
7.508069096610856530e-01 1.188913729708229461e+01 1.009275356355078839e+04
7.923067171213298288e-01 1.188742034929681601e+01 7.820079653983291792e+03
8.368305263132985727e-01 1.189662812993339713e+01 6.036463283785428757e+03
8.843385140320982885e-01 1.191783056945097385e+01 4.650938402834851331e+03
9.347578835153159682e-01 1.194359078079010850e+01 3.583837566650314784e+03
9.879449386338501338e-01 1.198025676582723698e+01 2.762027651425142722e+03
1.043795031374476157e+00 1.202208857327696734e+01 2.129465798493532475e+03
1.102162042522907281e+00 1.207091175830831631e+01 1.646083326636850416e+03
1.162859723187989802e+00 1.212268652949977010e+01 1.277345517171680058e+03
1.225663370389244999e+00 1.218097822545222009e+01 9.916137595021087918e+02
1.290338600990026174e+00 1.224274433280380769e+01 7.730668975917182024e+02
1.356631319630638099e+00 1.230594984671692416e+01 6.051782595701722585e+02
1.424322593575883422e+00 1.237293611083840439e+01 4.746622479704020066e+02
1.493056942538010023e+00 1.243839905014725389e+01 3.748412194339352368e+02
1.562490122342127474e+00 1.250155714551350350e+01 2.972873187266306445e+02
1.632494953202600296e+00 1.256603625800682700e+01 2.351543747107602940e+02
1.702487879333257847e+00 1.262924837991369742e+01 1.895322346831861466e+02
1.772300528706121758e+00 1.269028028306995637e+01 1.523741298914250422e+02
1.841770424517925164e+00 1.274698277118697121e+01 1.230495033808631007e+02
1.910158004292189515e+00 1.280075527486092568e+01 1.000556335824987144e+02
1.977421912039648788e+00 1.284987704718974655e+01 8.180986392263481832e+01
2.043280905544218484e+00 1.289628764252133308e+01 6.713842287016500165e+01
2.107398297687695710e+00 1.293661389750641355e+01 5.549346302145062992e+01
2.169545288190722676e+00 1.297106418773457825e+01 4.608852985773707189e+01
2.229422690147410346e+00 1.300100232341920226e+01 3.849890782324810345e+01
2.286868231197625168e+00 1.302580609905696640e+01 3.230023138303138808e+01
2.341661034996247004e+00 1.304460554107478210e+01 2.728957568193279926e+01
2.393658459239887737e+00 1.305738137478103233e+01 2.318183733666833390e+01
2.442724152755521239e+00 1.306444288018197319e+01 1.971359456553320300e+01
2.488713856230036825e+00 1.306591908973713245e+01 1.701281541865965963e+01
2.531565977331734274e+00 1.306127233330578719e+01 1.469082148291351686e+01
2.571229844986286928e+00 1.305107676609333112e+01 1.275299256185991403e+01
2.607656583332444988e+00 1.303537826043555015e+01 1.113394330768735685e+01
2.640835427669940838e+00 1.301412869387792171e+01 9.764884325419171063e+00
2.670792629302189081e+00 1.298736958579047496e+01 8.622304343544252347e+00
2.697464256797978521e+00 1.295556982068850616e+01 7.673925471233034479e+00
2.721079412121966801e+00 1.291858830107083733e+01 6.820185301848562531e+00
2.741545233955575256e+00 1.287788252896364050e+01 6.112827608491055109e+00
2.758984871158947971e+00 1.283210217468639414e+01 5.509464130434194473e+00
2.773489501678497948e+00 1.278168656051727048e+01 4.987831919664823310e+00
2.785161118775730138e+00 1.272786526049812039e+01 4.527756459434156611e+00
2.794098348254688169e+00 1.267027658862338590e+01 4.152479458701050063e+00
2.800423522821100519e+00 1.260909951107869631e+01 3.803336126382276028e+00
2.804260017236584801e+00 1.254504690803803157e+01 3.521890546301772673e+00
2.805726877587170431e+00 1.247845441230715124e+01 3.265834830135327937e+00
2.804956528055662535e+00 1.240882793201616607e+01 3.047555713996965565e+00
2.802092367480219171e+00 1.233756335476276078e+01 2.839272913386278852e+00
2.797268187956505336e+00 1.226352648304661841e+01 2.675787455682917759e+00
2.790666333173067670e+00 1.218826884471119065e+01 2.524066366916659643e+00
2.782418808482256534e+00 1.211123042809620642e+01 2.385076694539765008e+00
2.772631135453996976e+00 1.203313447419560767e+01 2.268917488954804718e+00
2.761448174951181223e+00 1.195422926826460142e+01 2.170011547211420311e+00
2.748988241942222022e+00 1.187415215311550298e+01 2.076497924808283102e+00
2.735338621764800138e+00 1.179441985679551586e+01 1.998222023607559628e+00
2.720645716758089083e+00 1.171441825606357767e+01 1.922593772344705298e+00
2.704975587169474061e+00 1.163446959181030671e+01 1.861636629846340485e+00
2.688435480204904859e+00 1.155439960324135917e+01 1.812215759065118004e+00
2.671167191517035189e+00 1.147545261661159088e+01 1.767830914044248525e+00
2.653214274103014247e+00 1.139651851732532073e+01 1.729152780169294301e+00
2.634664248617324400e+00 1.131872144107568623e+01 1.691177494686093796e+00
2.615675003433152845e+00 1.124237086091579307e+01 1.666795648940500474e+00
2.596260303275635728e+00 1.116671344342823247e+01 1.648569295799442225e+00
2.576526287409867777e+00 1.109264070596934459e+01 1.628199553664908983e+00
2.556534612120246130e+00 1.101975280954146719e+01 1.617477270073922169e+00
2.536384952519832758e+00 1.094934269658719472e+01 1.611152577201913738e+00
2.516147186181207918e+00 1.087996844413463826e+01 1.607322300208897436e+00
2.495851657166690440e+00 1.081264859575631654e+01 1.610168939418748169e+00
2.475616347729058919e+00 1.074725323748549677e+01 1.618040130752859573e+00
2.455448542413765090e+00 1.068393679292084286e+01 1.625442333028064068e+00
2.435424276124098952e+00 1.062282047082133474e+01 1.636670034318262301e+00
2.415655029580462188e+00 1.056451779527018786e+01 1.654776234813358338e+00
2.396129844449393698e+00 1.050876154763087200e+01 1.679740990861936734e+00
2.377875871356282200e+00 1.045796328610824233e+01 1.699352131568284241e+00
