2.191799393479931801e-01 1.550982551689759603e+01 3.683552447462830693e+06
2.264159038978529326e-01 1.525119268605001643e+01 3.156925443986177444e+06
2.339161646901657399e-01 1.497980702938684239e+01 2.693320421353267040e+06
2.417170683184410584e-01 1.473762462602423362e+01 2.295214904828178231e+06
2.497836907454099031e-01 1.451878663685167403e+01 1.963087585152469808e+06
2.581548392882793141e-01 1.431763566309105506e+01 1.677406441000309074e+06
2.668265321895068598e-01 1.412761735540896524e+01 1.431842932353594806e+06
2.758060672126192991e-01 1.394861825515843634e+01 1.225932773111657705e+06
2.851024123812220257e-01 1.378598812134129936e+01 1.046673025580861606e+06
2.947099604263590522e-01 1.363844071156232118e+01 8.951351827392795822e+05
3.046441604712439855e-01 1.349215716685259103e+01 7.648322533741160296e+05
3.149067325055728284e-01 1.336235198108433053e+01 6.550764840382966213e+05
3.255081546906763990e-01 1.323524907534554629e+01 5.604506370076820021e+05
3.364460551575396696e-01 1.312503332357600350e+01 4.793759468725649640e+05
3.477294666150872460e-01 1.301869682302371167e+01 4.104700839125911007e+05
3.593729565125505787e-01 1.292284356264925549e+01 3.518958587703528465e+05
3.713498602827065009e-01 1.283078474572943328e+01 3.009955815981174237e+05
3.837043229722009174e-01 1.274480658592655935e+01 2.578424762336441199e+05
3.964089223286869634e-01 1.266388498071191293e+01 2.212852493366012641e+05
4.094786039225509766e-01 1.259207770369980395e+01 1.898216420770465920e+05
4.228998703165967044e-01 1.252337711583639468e+01 1.626495729906352644e+05
4.367068796350467852e-01 1.245944542963627200e+01 1.386214016067699413e+05
4.508862501838496462e-01 1.240205600571790789e+01 1.200046904818720068e+05
4.654315798124640247e-01 1.234955355888206441e+01 1.031734911833397928e+05
4.803461489356417036e-01 1.229228770353925526e+01 8.858074913487161393e+04
4.956022380229270219e-01 1.224606823034934955e+01 7.547430130245798500e+04
5.112412832528339113e-01 1.220292894024600194e+01 6.496344867452853214e+04
5.272453093720456119e-01 1.216084444330133252e+01 5.650995289275915275e+04
5.436189949845880998e-01 1.212179632873107238e+01 4.862795235025494185e+04
5.603588453987169427e-01 1.208381747894273062e+01 4.199439500623606000e+04
5.774210428139135987e-01 1.204974313942302899e+01 3.619005672643316939e+04
5.948693795297832487e-01 1.201604065453689074e+01 3.125598658594183871e+04
6.126921785206422832e-01 1.198761810113185966e+01 2.696634377165718979e+04
6.310075778403144708e-01 1.195935618933694577e+01 2.329155370280016723e+04
6.498733717519141750e-01 1.193281644644967976e+01 2.012306984123246730e+04
6.692978112507437238e-01 1.190877354183508352e+01 1.730060396740048964e+04
6.893045144736544838e-01 1.188323719113858346e+01 1.492083461095039274e+04
7.099669547161907568e-01 1.186334672974853888e+01 1.285162027948562900e+04
7.313091249613610234e-01 1.184412393345446546e+01 1.104443980771297720e+04
7.533375788081196900e-01 1.182303323234319770e+01 9.498484446393698818e+03
7.760409952104950770e-01 1.180895456106310704e+01 8.147978595267635683e+03
7.994569441873459192e-01 1.179413781411767559e+01 7.001696682990346744e+03
8.235802138987230459e-01 1.178188240653343932e+01 6.006501132398985646e+03
8.484132925007425996e-01 1.176903044140800780e+01 5.159813622806212152e+03
8.739394492625579547e-01 1.175846720764853615e+01 4.381465058249514186e+03
9.001612457322357708e-01 1.174951168705319837e+01 3.793998328982194380e+03
9.270586181209716781e-01 1.174481945143529238e+01 3.250241892693976752e+03
9.546274563940929658e-01 1.173710172559229825e+01 2.788221681815349712e+03
9.828451120345872427e-01 1.173465409411016580e+01 2.392883119182038172e+03
1.011703459328014754e+00 1.173059588366512607e+01 2.035455534885468978e+03
1.041146807519593320e+00 1.173050788169792114e+01 1.747699974521325203e+03
1.071173018361466722e+00 1.172997513939185410e+01 1.511619482631840356e+03
1.101753953048983492e+00 1.173249118104024724e+01 1.299173763784694756e+03
1.132836865209114086e+00 1.172807662294853337e+01 1.115230421935962795e+03
1.164396872491472834e+00 1.173097051016377534e+01 9.612695980270967766e+02
1.196396212081430654e+00 1.172957012680831035e+01 8.278864551489967880e+02
1.228796027179694939e+00 1.173349978293495433e+01 7.132648371612866640e+02
1.261554436687490677e+00 1.173311532434452431e+01 6.158668735072648133e+02
1.294620357947911415e+00 1.173861379453751930e+01 5.313278800289760966e+02
1.327942622485104307e+00 1.173800364991024203e+01 4.593891082507279293e+02
1.361486202463795259e+00 1.173815736346324279e+01 3.976241493182101863e+02
1.395199593630648272e+00 1.174026345980725416e+01 3.444807538784808685e+02
1.429025826784166675e+00 1.174159618632633872e+01 2.988958270307260250e+02
1.462897269639067410e+00 1.174233574597810303e+01 2.598015775523042521e+02
1.496810214036302433e+00 1.174252413439032061e+01 2.261021885384797940e+02
1.530659933808270923e+00 1.174234305078805285e+01 1.968743517307695186e+02
1.564420371231290074e+00 1.174104495316516328e+01 1.718666696043196680e+02
1.598030157865416134e+00 1.174073955291403948e+01 1.492699216356503769e+02
1.631447038199327126e+00 1.173819625519746523e+01 1.312868866044448168e+02
1.664613194618565384e+00 1.173387667901516807e+01 1.150660616083681873e+02
1.697461633146850390e+00 1.172986046862215304e+01 1.010189344682484602e+02
1.729964982257174100e+00 1.172485712073798148e+01 8.879259448595634296e+01
1.762063902505333290e+00 1.171769858797836861e+01 7.822204626781029901e+01
1.793725522349103985e+00 1.171002200496981693e+01 6.899360836798386742e+01
1.824858786181840831e+00 1.170129625460847222e+01 6.076660422954046226e+01
1.855360872337149303e+00 1.169143991712951802e+01 5.398518975778947038e+01
1.885062905133587652e+00 1.167994060686380031e+01 4.787038558121744103e+01
1.913820978730962574e+00 1.166694018696231261e+01 4.244344711165687301e+01
1.941463770109656206e+00 1.165225466094247331e+01 3.802156582059681256e+01
1.967800892613080999e+00 1.163602223897692411e+01 3.404547510145687994e+01
1.992666514835794489e+00 1.161760512608071849e+01 3.058817940964224391e+01
2.015783003114213656e+00 1.159715260862004804e+01 2.761973930553930856e+01
2.036901252584316424e+00 1.157528990703138483e+01 2.507090852989320950e+01
2.055639261984328670e+00 1.155023183797807285e+01 2.289248658275148784e+01
2.071259827544199350e+00 1.152250975561029023e+01 2.109890707486658457e+01
2.081052999839585027e+00 1.149418557268086616e+01 1.980892458974263448e+01
2.085157117538490201e+00 1.146220343456208646e+01 1.893489933421784954e+01
2.086291262903739785e+00 1.142560057065000123e+01 1.820802299862982565e+01
2.085351876666345916e+00 1.138531117424959049e+01 1.756659401073333981e+01
2.082898079565067118e+00 1.134051665731099234e+01 1.698169251790864109e+01
2.079256463934158194e+00 1.129316669101933002e+01 1.643919088954131524e+01
2.074656076518172299e+00 1.124176667316554656e+01 1.591365218345920418e+01
2.069256152921992609e+00 1.118839351848947317e+01 1.534642764163051076e+01
2.063214287981902650e+00 1.113292642442143787e+01 1.491688246889274971e+01
2.056624952575499155e+00 1.107447473893433987e+01 1.442846718605961875e+01
2.049607833072082830e+00 1.101467017150944372e+01 1.392164220938977337e+01
2.042186920304026376e+00 1.095508540107061357e+01 1.353470315441837002e+01
2.034492138963299279e+00 1.089985006256624800e+01 1.318463471498927042e+01
2.026624194806763146e+00 1.085511534086849039e+01 1.299325656493662251e+01
2.018750353096628647e+00 1.082188010804717138e+01 1.290172752578516224e+01
